targetMuscle,title,path_url,exercise_id,exercise_name,targetMuscles_api,secondaryMuscles_api,bodyParts_api,equipments_api,gif_url,match_score,status,search_text
leg,Kneeling Jump Squat,data/Kneeling-Jump-Squat.gif,1gFNTZV,barbell jump squat,"[""glutes""]","[""quadriceps"", ""hamstrings"", ""calves""]","[""upper legs""]","[""barbell""]",https://static.exercisedb.dev/media/1gFNTZV.gif,57.14,matched,"barbell jump squat [""glutes""] [""quadriceps"", ""hamstrings"", ""calves""]"
leg,Banded Split Squat,data/Banded-Split-Squat.gif,9E25EOx,split squats,"[""quads""]","[""glutes"", ""hamstrings"", ""calves""]","[""upper legs""]","[""body weight""]",https://static.exercisedb.dev/media/9E25EOx.gif,58.67,matched,"split squats [""quads""] [""glutes"", ""hamstrings"", ""calves""]"
leg,Banded Kettlebell Goblet Squat,data/Banded-Kettlebell-Goblet-Squat.gif,5bpPTHv,kettlebell pistol squat,"[""glutes""]","[""quadriceps"", ""hamstrings"", ""calves""]","[""upper legs""]","[""kettlebell""]",https://static.exercisedb.dev/media/5bpPTHv.gif,65.64,matched,"kettlebell pistol squat [""glutes""] [""quadriceps"", ""hamstrings"", ""calves""]"
leg,Banded Lunge,data/Banded-Lunge.gif,13VW2VO,weighted stretch lunge,"[""glutes""]","[""quadriceps"", ""hamstrings"", ""calves""]","[""upper legs""]","[""weighted""]",https://static.exercisedb.dev/media/13VW2VO.gif,47.06,matched,"weighted stretch lunge [""glutes""] [""quadriceps"", ""hamstrings"", ""calves""]"
leg,Banded Leg Curl,data/Banded-Leg-Curl.gif,0rHfvy9,inverse leg curl (on pull-up cable machine),"[""hamstrings""]","[""glutes"", ""calves""]","[""upper legs""]","[""body weight""]",https://static.exercisedb.dev/media/0rHfvy9.gif,55.65,matched,"inverse leg curl (on pull-up cable machine) [""hamstrings""] [""glutes"", ""calves""]"
leg,Standing Single Leg Curl Machine,data/Standing-Single-Leg-Curl-Machine.gif,6MaEjVA,smith standing leg calf raise,"[""calves""]","[""hamstrings"", ""glutes""]","[""lower legs""]","[""smith machine""]",https://static.exercisedb.dev/media/6MaEjVA.gif,57.7,matched,"smith standing leg calf raise [""calves""] [""hamstrings"", ""glutes""]"
leg,Decline Dumbbell Leg Curl,data/Decline-Dumbbell-Leg-Curl.gif,ae9UoXQ,dumbbell incline curl,"[""biceps""]","[""forearms""]","[""upper arms""]","[""dumbbell""]",https://static.exercisedb.dev/media/ae9UoXQ.gif,66.09,matched,"dumbbell incline curl [""biceps""] [""forearms""]"
leg,Kettlebell Front Squat,data/Kettlebell-Front-Squat.gif,5bpPTHv,kettlebell pistol squat,"[""glutes""]","[""quadriceps"", ""hamstrings"", ""calves""]","[""upper legs""]","[""kettlebell""]",https://static.exercisedb.dev/media/5bpPTHv.gif,67.37,matched,"kettlebell pistol squat [""glutes""] [""quadriceps"", ""hamstrings"", ""calves""]"
leg,Single Knee To Chest,data/Single-Knee-To-Chest.gif,9WTm7dq,chest dip,"[""pectorals""]","[""triceps"", ""shoulders""]","[""chest""]","[""body weight""]",https://static.exercisedb.dev/media/9WTm7dq.gif,57.14,matched,"chest dip [""pectorals""] [""triceps"", ""shoulders""]"
leg,Pistol Squat to Box,data/Pistol-Squat-to-Box.gif,5bpPTHv,kettlebell pistol squat,"[""glutes""]","[""quadriceps"", ""hamstrings"", ""calves""]","[""upper legs""]","[""kettlebell""]",https://static.exercisedb.dev/media/5bpPTHv.gif,61.94,matched,"kettlebell pistol squat [""glutes""] [""quadriceps"", ""hamstrings"", ""calves""]"
leg,Landmine Deadlift,data/Landmine-Deadlift.gif,2DxtqHL,barbell one arm side deadlift,"[""glutes""]","[""hamstrings"", ""quadriceps"", ""lower back""]","[""upper legs""]","[""barbell""]",https://static.exercisedb.dev/media/2DxtqHL.gif,51.2,matched,"barbell one arm side deadlift [""glutes""] [""hamstrings"", ""quadriceps"", ""lower back""]"
leg,Landmine Squat,data/Landmine-Squat.gif,9n2149Z,sled lying squat,"[""glutes""]","[""quadriceps"", ""hamstrings"", ""calves""]","[""upper legs""]","[""sled machine""]",https://static.exercisedb.dev/media/9n2149Z.gif,53.33,matched,"sled lying squat [""glutes""] [""quadriceps"", ""hamstrings"", ""calves""]"
leg,Sissy Squat,data/Sissy-Squat.gif,0lQnxMZ,weighted sissy squat,"[""quads""]","[""glutes"", ""hamstrings"", ""calves""]","[""upper legs""]","[""weighted""]",https://static.exercisedb.dev/media/0lQnxMZ.gif,80.0,matched,"weighted sissy squat [""quads""] [""glutes"", ""hamstrings"", ""calves""]"
leg,Rack Pull,data/Rack-Pull.gif,0rHfvy9,inverse leg curl (on pull-up cable machine),"[""hamstrings""]","[""glutes"", ""calves""]","[""upper legs""]","[""body weight""]",https://static.exercisedb.dev/media/0rHfvy9.gif,49.23,matched,"inverse leg curl (on pull-up cable machine) [""hamstrings""] [""glutes"", ""calves""]"
leg,Standing Knee Hugs,data/Standing-Knee-Hugs.gif,0IgNjSM,dumbbell standing reverse curl,"[""biceps""]","[""forearms""]","[""upper arms""]","[""dumbbell""]",https://static.exercisedb.dev/media/0IgNjSM.gif,49.23,matched,"dumbbell standing reverse curl [""biceps""] [""forearms""]"
leg,Step Up with Knee Raises,data/Step-Up-with-Knee-Raises.gif,5MRH8H2,ski step,"[""cardiovascular system""]","[""quadriceps"", ""hamstrings"", ""glutes"", ""calves""]","[""cardio""]","[""body weight""]",https://static.exercisedb.dev/media/5MRH8H2.gif,53.33,matched,"ski step [""cardiovascular system""] [""quadriceps"", ""hamstrings"", ""glutes"", ""calves""]"
leg,Snap Jumps,data/Snap-Jumps.gif,7xeukSt,scapula dips,"[""traps""]","[""rhomboids"", ""deltoids""]","[""back""]","[""body weight""]",https://static.exercisedb.dev/media/7xeukSt.gif,43.64,matched,"scapula dips [""traps""] [""rhomboids"", ""deltoids""]"
leg,Piriformis Stretch,data/Piriformis-Stretch.gif,0mB6wHO,runners stretch,"[""hamstrings""]","[""calves"", ""quadriceps""]","[""upper legs""]","[""body weight""]",https://static.exercisedb.dev/media/0mB6wHO.gif,53.33,matched,"runners stretch [""hamstrings""] [""calves"", ""quadriceps""]"
leg,Half Kneeling Hip Flexor Stretch,data/Half-Kneeling-Hip-Flexor-Stretch.gif,2LQkNPW,exercise ball hip flexor stretch,"[""glutes""]","[""quadriceps"", ""hamstrings""]","[""upper legs""]","[""stability ball""]",https://static.exercisedb.dev/media/2LQkNPW.gif,62.5,matched,"exercise ball hip flexor stretch [""glutes""] [""quadriceps"", ""hamstrings""]"
leg,High Knee Run,data/High-Knee-Run.gif,196HJGw,hip raise (bent knee),"[""abs""]","[""glutes"", ""hamstrings""]","[""waist""]","[""body weight""]",https://static.exercisedb.dev/media/196HJGw.gif,42.35,matched,"hip raise (bent knee) [""abs""] [""glutes"", ""hamstrings""]"
leg,High Knee Skips,data/High-Knee-Skips.gif,196HJGw,hip raise (bent knee),"[""abs""]","[""glutes"", ""hamstrings""]","[""waist""]","[""body weight""]",https://static.exercisedb.dev/media/196HJGw.gif,44.44,matched,"hip raise (bent knee) [""abs""] [""glutes"", ""hamstrings""]"
leg,Inner Thigh Side Stretch,data/Inner-Thigh-Side-Stretch.gif,0mB6wHO,runners stretch,"[""hamstrings""]","[""calves"", ""quadriceps""]","[""upper legs""]","[""body weight""]",https://static.exercisedb.dev/media/0mB6wHO.gif,53.33,matched,"runners stretch [""hamstrings""] [""calves"", ""quadriceps""]"
leg,Skater,data/Skater.gif,5MRH8H2,ski step,"[""cardiovascular system""]","[""quadriceps"", ""hamstrings"", ""glutes"", ""calves""]","[""cardio""]","[""body weight""]",https://static.exercisedb.dev/media/5MRH8H2.gif,45.71,matched,"ski step [""cardiovascular system""] [""quadriceps"", ""hamstrings"", ""glutes"", ""calves""]"
leg,Butterfly Stretch,data/Butterfly-Stretch.gif,0mB6wHO,runners stretch,"[""hamstrings""]","[""calves"", ""quadriceps""]","[""upper legs""]","[""body weight""]",https://static.exercisedb.dev/media/0mB6wHO.gif,55.0,matched,"runners stretch [""hamstrings""] [""calves"", ""quadriceps""]"
leg,Dumbbell Forward Leaning Lunge,data/Dumbbell-Forward-Leaning-Lunge.gif,7Hg55JG,dumbbell clean,"[""glutes""]","[""hamstrings"", ""quadriceps"", ""calves""]","[""upper legs""]","[""dumbbell""]",https://static.exercisedb.dev/media/7Hg55JG.gif,58.18,matched,"dumbbell clean [""glutes""] [""hamstrings"", ""quadriceps"", ""calves""]"
leg,Dumbbell Reverse Lunge,data/Dumbbell-Reverse-Lunge.gif,0IgNjSM,dumbbell standing reverse curl,"[""biceps""]","[""forearms""]","[""upper arms""]","[""dumbbell""]",https://static.exercisedb.dev/media/0IgNjSM.gif,67.37,matched,"dumbbell standing reverse curl [""biceps""] [""forearms""]"
leg,Dumbbell Pistol Squat,data/Dumbbell-Pistol-Squat.gif,5bpPTHv,kettlebell pistol squat,"[""glutes""]","[""quadriceps"", ""hamstrings"", ""calves""]","[""upper legs""]","[""kettlebell""]",https://static.exercisedb.dev/media/5bpPTHv.gif,61.82,matched,"kettlebell pistol squat [""glutes""] [""quadriceps"", ""hamstrings"", ""calves""]"
leg,Bodyweight Bulgarian Split Squat,data/Bodyweight-Bulgarian-Split-Squat.gif,3xK09Sk,bodyweight squatting row,"[""upper back""]","[""biceps"", ""shoulders""]","[""back""]","[""body weight""]",https://static.exercisedb.dev/media/3xK09Sk.gif,51.43,matched,"bodyweight squatting row [""upper back""] [""biceps"", ""shoulders""]"
leg,Dumbbell Sumo Squat,data/Dumbbell-Sumo-Squat.gif,1gFNTZV,barbell jump squat,"[""glutes""]","[""quadriceps"", ""hamstrings"", ""calves""]","[""upper legs""]","[""barbell""]",https://static.exercisedb.dev/media/1gFNTZV.gif,60.54,matched,"barbell jump squat [""glutes""] [""quadriceps"", ""hamstrings"", ""calves""]"
leg,Hip Adduction Machine,data/Hip-Adduction-Machine.gif,7WaDzyL,side hip abduction,"[""abductors""]","[""glutes"", ""quadriceps""]","[""upper legs""]","[""body weight""]",https://static.exercisedb.dev/media/7WaDzyL.gif,61.54,matched,"side hip abduction [""abductors""] [""glutes"", ""quadriceps""]"
leg,Hip Abduction Machine,data/Hip-Abduction-Machine.gif,7WaDzyL,side hip abduction,"[""abductors""]","[""glutes"", ""quadriceps""]","[""upper legs""]","[""body weight""]",https://static.exercisedb.dev/media/7WaDzyL.gif,67.1,matched,"side hip abduction [""abductors""] [""glutes"", ""quadriceps""]"
leg,Seated Banded Leg Extension,data/Seated-Banded-Leg-Extension.gif,4CBIBOM,barbell seated close grip behind neck triceps extension,"[""triceps""]","[""shoulders""]","[""upper arms""]","[""barbell""]",https://static.exercisedb.dev/media/4CBIBOM.gif,59.53,matched,"barbell seated close grip behind neck triceps extension [""triceps""] [""shoulders""]"
leg,Zercher Deadlift,data/Zercher-Deadlift.gif,2DxtqHL,barbell one arm side deadlift,"[""glutes""]","[""hamstrings"", ""quadriceps"", ""lower back""]","[""upper legs""]","[""barbell""]",https://static.exercisedb.dev/media/2DxtqHL.gif,53.33,matched,"barbell one arm side deadlift [""glutes""] [""hamstrings"", ""quadriceps"", ""lower back""]"
leg,Supported Pistol Squat,data/Supported-Pistol-Squat.gif,5bpPTHv,kettlebell pistol squat,"[""glutes""]","[""quadriceps"", ""hamstrings"", ""calves""]","[""upper legs""]","[""kettlebell""]",https://static.exercisedb.dev/media/5bpPTHv.gif,56.47,matched,"kettlebell pistol squat [""glutes""] [""quadriceps"", ""hamstrings"", ""calves""]"
leg,Barbell Thruster,data/Barbell-Thruster.gif,4Leypho,barbell skier,"[""delts""]","[""triceps"", ""core""]","[""shoulders""]","[""barbell""]",https://static.exercisedb.dev/media/4Leypho.gif,60.69,matched,"barbell skier [""delts""] [""triceps"", ""core""]"
leg,Dumbbell Pull Through,data/Dumbbell-Pull-Through.gif,9XjtHvS,dumbbell pullover,"[""pectorals""]","[""latissimus dorsi"", ""triceps""]","[""chest""]","[""dumbbell""]",https://static.exercisedb.dev/media/9XjtHvS.gif,58.95,matched,"dumbbell pullover [""pectorals""] [""latissimus dorsi"", ""triceps""]"
leg,Jefferson Squat,data/Jefferson-Squat.gif,75Bgtjy,potty squat,"[""abs""]","[""quadriceps"", ""glutes""]","[""waist""]","[""body weight""]",https://static.exercisedb.dev/media/75Bgtjy.gif,50.0,matched,"potty squat [""abs""] [""quadriceps"", ""glutes""]"
leg,Glute Ham Raise,data/Glute-Ham-Raise.gif,2ORFMoR,hack calf raise,"[""calves""]","[""hamstrings"", ""glutes""]","[""lower legs""]","[""sled machine""]",https://static.exercisedb.dev/media/2ORFMoR.gif,53.33,matched,"hack calf raise [""calves""] [""hamstrings"", ""glutes""]"
leg,TRX Pistol Squat,data/TRX-Pistol-Squat.gif,5bpPTHv,kettlebell pistol squat,"[""glutes""]","[""quadriceps"", ""hamstrings"", ""calves""]","[""upper legs""]","[""kettlebell""]",https://static.exercisedb.dev/media/5bpPTHv.gif,68.57,matched,"kettlebell pistol squat [""glutes""] [""quadriceps"", ""hamstrings"", ""calves""]"
leg,Sitting Wide Leg Adductor Stretch,data/Sitting-Wide-Leg-Adductor-Stretch.gif,0mB6wHO,runners stretch,"[""hamstrings""]","[""calves"", ""quadriceps""]","[""upper legs""]","[""body weight""]",https://static.exercisedb.dev/media/0mB6wHO.gif,50.91,matched,"runners stretch [""hamstrings""] [""calves"", ""quadriceps""]"
leg,Standing Wide Knees Adductor Stretch,data/Standing-Wide-Knees-Adductor-Stretch.gif,1jXLYEw,standing lateral stretch,"[""lats""]","[""shoulders"", ""obliques""]","[""back""]","[""body weight""]",https://static.exercisedb.dev/media/1jXLYEw.gif,64.0,matched,"standing lateral stretch [""lats""] [""shoulders"", ""obliques""]"
leg,Standing Wide Leg Adductor Stretch,data/Standing-Wide-Leg-Adductor-Stretch.gif,1jXLYEw,standing lateral stretch,"[""lats""]","[""shoulders"", ""obliques""]","[""back""]","[""body weight""]",https://static.exercisedb.dev/media/1jXLYEw.gif,64.0,matched,"standing lateral stretch [""lats""] [""shoulders"", ""obliques""]"
leg,Knee Circles,data/Knee-Circles.gif,2zNKRUB,wrist circles,"[""forearms""]","[""hands"", ""wrists""]","[""lower arms""]","[""body weight""]",https://static.exercisedb.dev/media/2zNKRUB.gif,58.95,matched,"wrist circles [""forearms""] [""hands"", ""wrists""]"
leg,Resistance Band Overhead Squat,data/Resistance-Band-Overhead-Squat.gif,4x5Okof,resistance band seated chest press,"[""pectorals""]","[""shoulders"", ""triceps""]","[""chest""]","[""resistance band""]",https://static.exercisedb.dev/media/4x5Okof.gif,57.5,matched,"resistance band seated chest press [""pectorals""] [""shoulders"", ""triceps""]"
leg,Hell Slide,data/Hell-Slide.gif,4Leypho,barbell skier,"[""delts""]","[""triceps"", ""core""]","[""shoulders""]","[""barbell""]",https://static.exercisedb.dev/media/4Leypho.gif,48.7,matched,"barbell skier [""delts""] [""triceps"", ""core""]"
leg,Wall Ball,data/Wall-Ball.gif,1IG6gVF,prone twist on stability ball,"[""abs""]","[""obliques"", ""lower back""]","[""waist""]","[""stability ball""]",https://static.exercisedb.dev/media/1IG6gVF.gif,49.23,matched,"prone twist on stability ball [""abs""] [""obliques"", ""lower back""]"
leg,Kneeling Leg Out Adductor Stretch,data/Kneeling-Leg-Out-Adductor-Stretch.gif,0mB6wHO,runners stretch,"[""hamstrings""]","[""calves"", ""quadriceps""]","[""upper legs""]","[""body weight""]",https://static.exercisedb.dev/media/0mB6wHO.gif,50.91,matched,"runners stretch [""hamstrings""] [""calves"", ""quadriceps""]"
leg,Half Frog Pose,data/Half-Frog-Pose.gif,2ORFMoR,hack calf raise,"[""calves""]","[""hamstrings"", ""glutes""]","[""lower legs""]","[""sled machine""]",https://static.exercisedb.dev/media/2ORFMoR.gif,38.62,matched,"hack calf raise [""calves""] [""hamstrings"", ""glutes""]"
leg,Happy Baby Pose,data/Happy-Baby-Pose.gif,5VCj6iH,barbell hack squat,"[""glutes""]","[""quadriceps"", ""hamstrings"", ""calves""]","[""upper legs""]","[""barbell""]",https://static.exercisedb.dev/media/5VCj6iH.gif,38.79,matched,"barbell hack squat [""glutes""] [""quadriceps"", ""hamstrings"", ""calves""]"
leg,Kettlebell Figure 8,data/Kettlebell-Figure-8.gif,4KJEpzb,kettlebell bottoms up clean from the hang position,"[""biceps""]","[""forearms"", ""shoulders""]","[""upper arms""]","[""kettlebell""]",https://static.exercisedb.dev/media/4KJEpzb.gif,55.17,matched,"kettlebell bottoms up clean from the hang position [""biceps""] [""forearms"", ""shoulders""]"
leg,Barbell Single Leg Deadlift,data/Barbell-Single-Leg-Deadlift.gif,2DxtqHL,barbell one arm side deadlift,"[""glutes""]","[""hamstrings"", ""quadriceps"", ""lower back""]","[""upper legs""]","[""barbell""]",https://static.exercisedb.dev/media/2DxtqHL.gif,62.86,matched,"barbell one arm side deadlift [""glutes""] [""hamstrings"", ""quadriceps"", ""lower back""]"
leg,Dumbbell Single Leg Deadlift,data/Dumbbell-Single-Leg-Deadlift.gif,5eLRITT,dumbbell stiff leg deadlift,"[""glutes""]","[""hamstrings"", ""lower back""]","[""upper legs""]","[""dumbbell""]",https://static.exercisedb.dev/media/5eLRITT.gif,70.0,matched,"dumbbell stiff leg deadlift [""glutes""] [""hamstrings"", ""lower back""]"
leg,Seated Leg Extension with Resistance Band,data/Seated-Leg-Extension-with-Resistance-Band.gif,4x5Okof,resistance band seated chest press,"[""pectorals""]","[""shoulders"", ""triceps""]","[""chest""]","[""resistance band""]",https://static.exercisedb.dev/media/4x5Okof.gif,62.86,matched,"resistance band seated chest press [""pectorals""] [""shoulders"", ""triceps""]"
leg,Good Morning With Resistance Band,data/Good-Morning-With-Resistance-Band.gif,1bQkKZK,smith bent knee good morning,"[""glutes""]","[""hamstrings"", ""lower back""]","[""upper legs""]","[""smith machine""]",https://static.exercisedb.dev/media/1bQkKZK.gif,57.7,matched,"smith bent knee good morning [""glutes""] [""hamstrings"", ""lower back""]"
leg,Dumbbell Bench Squat,data/Dumbbell-Bench-Squat.gif,3d7wHyd,dumbbell bench seated press,"[""delts""]","[""triceps"", ""chest""]","[""shoulders""]","[""dumbbell""]",https://static.exercisedb.dev/media/3d7wHyd.gif,65.88,matched,"dumbbell bench seated press [""delts""] [""triceps"", ""chest""]"
leg,Pendulum Squat,data/Pendulum-Squat.gif,1gFNTZV,barbell jump squat,"[""glutes""]","[""quadriceps"", ""hamstrings"", ""calves""]","[""upper legs""]","[""barbell""]",https://static.exercisedb.dev/media/1gFNTZV.gif,50.0,matched,"barbell jump squat [""glutes""] [""quadriceps"", ""hamstrings"", ""calves""]"
leg,Dumbbell Iron Cross,data/Dumbbell-Iron-Cross.gif,1RIkUHT,dumbbell iron cross - improved variation,"[""delts""]","[""triceps"", ""chest""]","[""shoulders""]","[""dumbbell""]",https://static.exercisedb.dev/media/1RIkUHT.gif,80.0,matched,"dumbbell iron cross - improved variation [""delts""] [""triceps"", ""chest""]"
leg,Box Pistol Squat,data/Box-Pistol-Squat.gif,5bpPTHv,kettlebell pistol squat,"[""glutes""]","[""quadriceps"", ""hamstrings"", ""calves""]","[""upper legs""]","[""kettlebell""]",https://static.exercisedb.dev/media/5bpPTHv.gif,68.57,matched,"kettlebell pistol squat [""glutes""] [""quadriceps"", ""hamstrings"", ""calves""]"
leg,Sitting Rotation Hip Stretch,data/Sitting-Rotation-Hip-Stretch.gif,0L2KwtI,roller hip lat stretch,"[""glutes""]","[""hamstrings"", ""quadriceps""]","[""upper legs""]","[""roller""]",https://static.exercisedb.dev/media/0L2KwtI.gif,53.33,matched,"roller hip lat stretch [""glutes""] [""hamstrings"", ""quadriceps""]"
leg,Supported One Leg Standing Hip Flexor And Knee Extensor Stretch,data/Supported-One-Leg-Standing-Hip-Flexor-And-Knee-Extensor-Stretch.gif,1jXLYEw,standing lateral stretch,"[""lats""]","[""shoulders"", ""obliques""]","[""back""]","[""body weight""]",https://static.exercisedb.dev/media/1jXLYEw.gif,64.0,matched,"standing lateral stretch [""lats""] [""shoulders"", ""obliques""]"
leg,Squat mobility Complex,data/Squat-mobility-Complex.gif,75Bgtjy,potty squat,"[""abs""]","[""quadriceps"", ""glutes""]","[""waist""]","[""body weight""]",https://static.exercisedb.dev/media/75Bgtjy.gif,50.0,matched,"potty squat [""abs""] [""quadriceps"", ""glutes""]"
leg,Standing Straight Leg Raise With Resistance Band,data/Standing-Straight-Leg-Raise-With-Resistance-Band.gif,4Ml7QFO,hanging straight leg raise,"[""abs""]","[""hip flexors""]","[""waist""]","[""body weight""]",https://static.exercisedb.dev/media/4Ml7QFO.gif,65.45,matched,"hanging straight leg raise [""abs""] [""hip flexors""]"
